College_Code,College_Name,Branch_Code,Branch_Name,Category,Cutoff_Rank,Year,Round,Table_Number
,,BT Bio Technology,--,,58328.0,2024,1,5
,,BT Bio Technology,--,,58328.0,2024,1,5
,,BT Bio Technology,--,,58842.0,2024,1,11
,,BT Bio Technology,--,,60866.0,2024,1,15
,,BT Bio Technology,25508,,60915.0,2024,1,2
,,BT Bio Technology,19438,,61454.0,2024,1,1
,,BT Bio Technology,37100,,66074.0,2024,1,10
,,BT Bio Technology,21282,,67385.0,2024,1,2
,,BT Bio Technology,--,,68053.0,2024,1,13
,,BT Bio Technology,--,,69812.0,2024,1,11
,,BT Bio Technology,25508,,69991.0,2024,1,2
,,BT Bio Technology,51414,,72658.0,2024,1,15
,,BT Bio Technology,37100,,73771.0,2024,1,10
,,BT Bio Technology,--,,74328.0,2024,1,15
,,BT Bio Technology,"40741
--",,76840.0,2024,1,4
,,BT Bio Technology,104186,,77951.0,2024,1,42
,,BT Bio Technology,25508,,78322.0,2024,1,2
,,BT Bio Technology,66411,,82126.0,2024,1,5
,,BT Bio Technology,--,,86611.0,2024,1,11
,,BT Bio Technology,--,,89197.0,2024,1,42
,,BT Bio Technology,"--
--",,89933.0,2024,1,50
,,BT Bio Technology,--,,89933.0,2024,1,15
,,BT Bio Technology,25508,,92150.0,2024,1,2
,,BT Bio Technology,--,,93597.0,2024,1,11
,,BT Bio Technology,104186,,100083.0,2024,1,42
,,BT Bio Technology,--,,105150.0,2024,1,11
,,BT Bio Technology,"--
--",,137125.0,2024,1,50
,,BT Bio Technology,--,,137125.0,2024,1,51
,,BT Bio Technology,--,,137137.0,2024,1,15
,,BT Bio Technology,--,,141878.0,2024,1,43
,,BT Bio Technology,209988,,190524.0,2024,1,4
,,BT Bio Technology,--,,107661205361.0,2024,1,11
,,BT Bio Technology,21282,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),17790.0,2024,1,2
,,BT Bio Technology,37100,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),35302.0,2024,1,10
,,BT Bio Technology,25508,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),37618.0,2024,1,2
,,BT Bio Technology,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),50560.0,2024,1,11
,,BT Bio Technology,51414,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),62508.0,2024,1,15
,,BT Bio Technology,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),64089.0,2024,1,15
,,BT Bio Technology,104186,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),79873.0,2024,1,42
,,BT Bio Technology,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),83471.0,2024,1,13
,,BT Bio Technology,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),94961.0,2024,1,11
,,BT Bio Technology,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),120509.0,2024,1,11
,,BT Bio Technology,--,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),157206.0,2024,1,15
,,BU B Tech in CI,29230,,23018.0,2024,1,41
,,BU B Tech in CI,29230,,23358.0,2024,1,41
,,BU B Tech in CI,29230,,24197.0,2024,1,41
,,BU B Tech in CI,--,,24648.0,2024,1,41
,,BU B Tech in CI,29230,,27102.0,2024,1,41
,,BU B Tech in CI,--,,29505.0,2024,1,42
,,BU B Tech in CI,--,,29505.0,2024,1,41
,,BU B Tech in CI,29230,,29565.0,2024,1,41
,,BU B Tech in CI,29230,,30261.0,2024,1,41
,,BU B Tech in CI,29230,,31881.0,2024,1,41
,,BU B Tech in CI,--,,32603.0,2024,1,41
,,BU B Tech in CI,29230,,34677.0,2024,1,41
,,BU B Tech in CI,29230,,35316.0,2024,1,41
,,BU B Tech in CI,--,,38806.0,2024,1,42
,,BU B Tech in CI,--,,45644.0,2024,1,41
,,BU B Tech in CI,--,,46545.0,2024,1,41
,,BU B Tech in CI,--,,47705.0,2024,1,41
,,BU B Tech in CI,--,,48063.0,2024,1,41
,,BU B Tech in CI,--,,57483.0,2024,1,41
,,BU B Tech in CI,--,,58134.0,2024,1,41
