College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,VL-Electronics Engineering (VLSI Design & Technology),21950,2024,3,COMEDK,Good,Bangalore,1,4,3,14282,74280,36837.0,59998,Deteriorated,543,57441.0,328,102358,119,49,1
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,RI-Robotics & Artificial Intelligence,18662,2024,3,COMEDK,Very Good,Bangalore,1,4,3,10627,55861,28383.0,45234,Deteriorated,543,57441.0,328,102358,119,49,1
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,UE-Electronics & Computer Engineering,22052,2024,3,COMEDK,Good,Bangalore,1,4,3,14617,98269,44979.0,83652,Deteriorated,543,57441.0,328,102358,119,49,1
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,RI-Robotics & Artificial Intelligence,41820,2024,3,COMEDK,Good,Bangalore,1,3,2,19581,41820,30700.0,22239,Deteriorated,543,57441.0,328,102358,119,49,1
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,VL-Electronics Engineering (VLSI Design & Technology),88888,2024,3,COMEDK,Below Average,Bangalore,1,3,2,33318,88888,61103.0,55570,Deteriorated,543,57441.0,328,102358,119,49,1
E173,"Presidency University-Yelahanka, Bengaluru",GM,VLS-VLSI,101484,2024,3,COMEDK,Below Average,Bangalore,1,3,2,49950,101484,75717.0,51534,Deteriorated,543,57441.0,328,102358,119,49,1
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,101534,2024,4,COMEDK,Below Average,Bangalore,1,4,3,18743,101534,50383.0,82791,Deteriorated,339,60101.0,434,102126,83,38,1
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,96420,2024,4,COMEDK,Below Average,Bangalore,1,4,3,38367,96420,75348.0,58053,Deteriorated,339,60101.0,434,102126,83,38,1
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,98519,2024,4,COMEDK,Below Average,Bangalore,1,4,3,31357,98519,66056.0,67162,Deteriorated,339,60101.0,434,102126,83,38,1
E013,"Akshaya Institute of Technology-Koratagere Road, Tumakuru",GM,AD-Artificial Intelligence & Data Science,102126,2024,4,COMEDK,Below Average,Tumakuru,1,4,3,63333,102126,83351.0,38793,Deteriorated,339,60101.0,434,102126,83,38,1
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,40995,2024,4,COMEDK,Good,Bangalore,1,4,3,13185,40995,24774.0,27810,Deteriorated,339,60101.0,434,102126,83,38,1
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,AR- Automation & Robotics Engineering,92848,2024,4,COMEDK,Below Average,Hubballi,4,4,1,92848,92848,92848.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,95553,2024,4,COMEDK,Below Average,Bangalore,1,4,3,22221,95553,60176.0,73332,Deteriorated,339,60101.0,434,102126,83,38,1
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,15770,2024,4,COMEDK,Very Good,Bangalore,1,4,3,4599,15770,9451.0,11171,Deteriorated,339,60101.0,434,102126,83,38,1
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,62759,2024,4,COMEDK,Average,Bangalore,1,4,3,42543,85968,63757.0,43425,Deteriorated,339,60101.0,434,102126,83,38,1
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,AI-Artificial Intelligence & Machine Learning,97787,2024,4,COMEDK,Below Average,Davangere,1,4,3,64634,100899,87773.0,36265,Deteriorated,339,60101.0,434,102126,83,38,1
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,AI-Artificial Intelligence & Machine Learning,92752,2024,4,COMEDK,Below Average,Bagalkote,1,4,3,48966,96627,79448.0,47661,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,AD-Artificial Intelligence & Data Science,4294,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1539,4294,2858.0,2755,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,4971,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1981,4971,3330.0,2990,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,AS-Aerospace Engineering,16466,2024,4,COMEDK,Very Good,Bangalore,1,4,3,4450,16466,10426.0,12016,Deteriorated,339,60101.0,434,102126,83,38,1
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,18563,2024,4,COMEDK,Very Good,Bangalore,1,4,3,5697,18563,11073.0,12866,Deteriorated,339,60101.0,434,102126,83,38,1
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,AD-Artificial Intelligence & Data Science,51311,2024,4,COMEDK,Average,Bangalore,1,4,3,13021,51311,27926.0,38290,Deteriorated,339,60101.0,434,102126,83,38,1
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,47001,2024,4,COMEDK,Good,Bangalore,1,4,3,12597,47001,26482.0,34404,Deteriorated,339,60101.0,434,102126,83,38,1
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,88161,2024,4,COMEDK,Below Average,Bangalore,1,4,3,21151,88161,48729.0,67010,Deteriorated,339,60101.0,434,102126,83,38,1
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,46862,2024,4,COMEDK,Good,Bangalore,1,4,3,11571,46862,26186.0,35291,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,AE- Aeronautical Engineering,45572,2024,4,COMEDK,Good,Bangalore,4,4,1,45572,45572,45572.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,6927,2024,4,COMEDK,Very Good,Bangalore,1,4,3,2785,6927,4675.0,4142,Deteriorated,339,60101.0,434,102126,83,38,1
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,67962,2024,4,COMEDK,Average,Bangalore,1,4,3,15752,67962,36626.0,52210,Deteriorated,339,60101.0,434,102126,83,38,1
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,AD-Artificial Intelligence & Data Science,98989,2024,4,COMEDK,Below Average,Bangalore,1,4,3,84710,98989,94229.0,14279,Deteriorated,339,60101.0,434,102126,83,38,1
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,AD-Artificial Intelligence & Data Science,84824,2024,4,COMEDK,Below Average,Bangalore,1,4,3,46128,98557,76503.0,52429,Deteriorated,339,60101.0,434,102126,83,38,1
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,AD-Artificial Intelligence & Data Science,77065,2024,4,COMEDK,Average,Bangalore,1,4,3,30735,77065,58246.0,46330,Deteriorated,339,60101.0,434,102126,83,38,1
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,AE- Aeronautical Engineering,98787,2024,4,COMEDK,Below Average,Bangalore,4,4,1,98787,98787,98787.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,70074,2024,4,COMEDK,Average,Bangalore,1,4,3,28676,70074,50375.0,41398,Deteriorated,339,60101.0,434,102126,83,38,1
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,AD-Artificial Intelligence & Data Science,85755,2024,4,COMEDK,Below Average,Mysuru,1,4,3,37805,85755,60993.0,47950,Deteriorated,339,60101.0,434,102126,83,38,1
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,AI-Artificial Intelligence & Machine Learning,86450,2024,4,COMEDK,Below Average,Shivamogga,1,4,3,43922,86450,65385.0,42528,Deteriorated,339,60101.0,434,102126,83,38,1
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,AD-Artificial Intelligence & Data Science,82886,2024,4,COMEDK,Below Average,Belagavi,1,4,3,34015,82886,64048.0,48871,Deteriorated,339,60101.0,434,102126,83,38,1
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,AE- Aeronautical Engineering,74541,2024,4,COMEDK,Average,Belagavi,4,4,1,74541,74541,74541.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AD-Artificial Intelligence & Data Science,3864,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1660,3864,2745.0,2204,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,3721,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1756,3721,2698.0,1965,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AS-Aerospace Engineering,18962,2024,4,COMEDK,Very Good,Bangalore,1,4,3,5466,18962,12125.0,13496,Deteriorated,339,60101.0,434,102126,83,38,1
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,AD-Artificial Intelligence & Data Science,20333,2024,4,COMEDK,Good,Bangalore,1,4,3,7141,20333,12851.0,13192,Deteriorated,339,60101.0,434,102126,83,38,1
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,AE- Aeronautical Engineering,81030,2024,4,COMEDK,Below Average,Bangalore,4,4,1,81030,81030,81030.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,19377,2024,4,COMEDK,Very Good,Bangalore,1,4,3,7075,19377,12344.0,12302,Deteriorated,339,60101.0,434,102126,83,38,1
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,AI-Artificial Intelligence & Machine Learning,101078,2024,4,COMEDK,Below Average,Shivamogga,1,4,3,18578,101078,57891.0,82500,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,AS-Aerospace Engineering,5092,2024,4,COMEDK,Very Good,Bangalore,1,4,3,2593,5092,3894.0,2499,Deteriorated,339,60101.0,434,102126,83,38,1
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,62782,2024,4,COMEDK,Average,Bangalore,1,4,3,22194,62782,41070.0,40588,Deteriorated,339,60101.0,434,102126,83,38,1
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,AI-Artificial Intelligence & Machine Learning,62180,2024,4,COMEDK,Average,Dharwad,1,4,3,26483,62180,43525.0,35697,Deteriorated,339,60101.0,434,102126,83,38,1
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,AD-Artificial Intelligence & Data Science,20614,2024,4,COMEDK,Good,Tumakuru,1,4,3,7356,20614,13070.0,13258,Deteriorated,339,60101.0,434,102126,83,38,1
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,29198,2024,4,COMEDK,Good,Bangalore,1,4,3,8580,29198,17276.0,20618,Deteriorated,339,60101.0,434,102126,83,38,1
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,93201,2024,4,COMEDK,Below Average,Bangalore,1,4,3,61806,93201,82736.0,31395,Deteriorated,339,60101.0,434,102126,83,38,1
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,43320,2024,4,COMEDK,Good,Bangalore,1,4,3,43320,82308,60731.0,38988,Improved,339,60101.0,434,102126,83,38,1
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,55784,2024,4,COMEDK,Average,Bangalore,1,4,3,14791,55784,31155.0,40993,Deteriorated,339,60101.0,434,102126,83,38,1
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,AS-Aerospace Engineering,73084,2024,4,COMEDK,Average,Bangalore,1,4,3,20946,73084,45743.0,52138,Deteriorated,339,60101.0,434,102126,83,38,1
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,AI-Artificial Intelligence & Machine Learning,65772,2024,4,COMEDK,Average,Hubballi,1,4,3,49971,90772,68838.0,40801,Deteriorated,339,60101.0,434,102126,83,38,1
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,AI-Artificial Intelligence & Machine Learning,56283,2024,4,COMEDK,Average,Mysuru,1,4,2,56283,91244,73764.0,34961,Improved,339,60101.0,434,102126,83,38,1
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,BT-Bio- technology,95802,2024,4,COMEDK,Below Average,Hubballi,4,4,1,95802,95802,95802.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,CA-Computer Science & Engineering (Artificial Intelligence),49639,2024,4,COMEDK,Good,Hubballi,1,4,3,12824,49639,27221.0,36815,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,BT-Bio- technology,41118,2024,4,COMEDK,Good,Bangalore,4,4,1,41118,41118,41118.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,CA-Computer Science & Engineering (Artificial Intelligence),49371,2024,4,COMEDK,Good,Bangalore,1,4,3,13099,49371,27796.0,36272,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,AU- Automobile Engineering,94631,2024,4,COMEDK,Below Average,Bangalore,4,4,1,94631,94631,94631.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,BT-Bio- technology,75923,2024,4,COMEDK,Average,Bangalore,4,4,1,75923,75923,75923.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E061,JSS Science and Technology University-Mysuru,GM,BT-Bio- technology,40277,2024,4,COMEDK,Good,JSS Science and Technology University-Mysuru,4,4,1,40277,40277,40277.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,CA-Computer Science & Engineering (Artificial Intelligence),95657,2024,4,COMEDK,Below Average,Belagavi,1,4,3,27640,95657,61106.0,68017,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,BT-Bio- technology,37954,2024,4,COMEDK,Good,Bangalore,4,4,1,37954,37954,37954.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CA-Computer Science & Engineering (Artificial Intelligence),99162,2024,4,COMEDK,Below Average,Mandya,1,4,3,53376,99162,80220.0,45786,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,BT-Bio- technology,21320,2024,4,COMEDK,Good,Bangalore,4,4,1,21320,21320,21320.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,BT-Bio- technology,59763,2024,4,COMEDK,Average,Bangalore,4,4,1,59763,59763,59763.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,CA-Computer Science & Engineering (Artificial Intelligence),57942,2024,4,COMEDK,Average,Bangalore,1,4,3,37797,100461,65400.0,62664,Deteriorated,339,60101.0,434,102126,83,38,1
E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,AVE- Automotive Engineering,84923,2024,4,COMEDK,Below Average,Bangalore,4,4,1,84923,84923,84923.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,CA-Computer Science & Engineering (Artificial Intelligence),65667,2024,4,COMEDK,Average,Bangalore,1,4,3,61382,93142,73397.0,31760,Deteriorated,339,60101.0,434,102126,83,38,1
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),100866,2024,4,COMEDK,Below Average,Bangalore,1,4,3,17174,100866,49322.0,83692,Deteriorated,339,60101.0,434,102126,83,38,1
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),38476,2024,4,COMEDK,Good,Bangalore,1,4,3,38476,100868,60072.0,62392,Improved,339,60101.0,434,102126,83,38,1
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),78548,2024,4,COMEDK,Average,Bangalore,1,4,3,32753,78548,60442.0,45795,Deteriorated,339,60101.0,434,102126,83,38,1
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),13221,2024,4,COMEDK,Very Good,Bangalore,1,4,3,4371,13221,8453.0,8850,Deteriorated,339,60101.0,434,102126,83,38,1
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,CE-Computer Engineering,18907,2024,4,COMEDK,Very Good,Bangalore,1,4,3,18907,100826,52843.0,81919,Improved,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CB-Computer Science & Business Systems,4444,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1721,4444,2970.0,2723,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),3733,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1419,3733,2529.0,2314,Deteriorated,339,60101.0,434,102126,83,38,1
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,CB-Computer Science & Business Systems,13630,2024,4,COMEDK,Very Good,Bangalore,1,4,3,5040,13630,8696.0,8590,Deteriorated,339,60101.0,434,102126,83,38,1
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),29977,2024,4,COMEDK,Good,Bangalore,1,4,3,10821,29977,18745.0,19156,Deteriorated,339,60101.0,434,102126,83,38,1
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),79485,2024,4,COMEDK,Average,Bangalore,1,4,3,20795,79485,45177.0,58690,Deteriorated,339,60101.0,434,102126,83,38,1
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),50393,2024,4,COMEDK,Average,Bangalore,1,4,3,13368,50393,28881.0,37025,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CB-Computer Science & Business Systems,9116,2024,4,COMEDK,Very Good,Bangalore,1,4,3,3324,9116,5821.0,5792,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),6713,2024,4,COMEDK,Very Good,Bangalore,1,4,3,2577,6713,4384.0,4136,Deteriorated,339,60101.0,434,102126,83,38,1
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,CB-Computer Science & Business Systems,92155,2024,4,COMEDK,Below Average,Bangalore,1,4,3,17362,92155,46132.0,74793,Deteriorated,339,60101.0,434,102126,83,38,1
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,CD-Computer Science & Engineering (Data Science),79577,2024,4,COMEDK,Average,Shivamogga,1,4,3,49508,92250,73778.0,42742,Deteriorated,339,60101.0,434,102126,83,38,1
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CE-Computer Engineering,83748,2024,4,COMEDK,Below Average,Mandya,1,4,3,83748,85262,84253.0,1514,Improved,339,60101.0,434,102126,83,38,1
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,CB-Computer Science & Business Systems,42239,2024,4,COMEDK,Good,Hassan,1,4,2,42239,97419,69829.0,55180,Improved,339,60101.0,434,102126,83,38,1
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,CB-Computer Science & Business Systems,23215,2024,4,COMEDK,Good,Bangalore,1,4,3,7674,23215,14025.0,15541,Deteriorated,339,60101.0,434,102126,83,38,1
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CB-Computer Science & Business Systems,100063,2024,4,COMEDK,Below Average,Mandya,1,4,3,12609,100063,48156.0,87454,Deteriorated,339,60101.0,434,102126,83,38,1
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CD-Computer Science & Engineering (Data Science),78707,2024,4,COMEDK,Average,Mandya,1,4,3,10507,78707,38211.0,68200,Deteriorated,339,60101.0,434,102126,83,38,1
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CD-Computer Science & Engineering (Data Science),99771,2024,4,COMEDK,Below Average,Shivamogga,1,4,3,20127,99771,61256.0,79644,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),593,2024,4,COMEDK,Elite,Bangalore,1,4,3,274,593,448.0,319,Deteriorated,339,60101.0,434,102126,83,38,1
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),45177,2024,4,COMEDK,Good,Bangalore,1,4,3,12008,45177,25599.0,33169,Deteriorated,339,60101.0,434,102126,83,38,1
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),58622,2024,4,COMEDK,Average,Bangalore,1,4,3,22396,58622,39360.0,36226,Deteriorated,339,60101.0,434,102126,83,38,1
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),92827,2024,4,COMEDK,Below Average,Bangalore,1,4,3,28113,92827,58828.0,64714,Deteriorated,339,60101.0,434,102126,83,38,1
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),26562,2024,4,COMEDK,Good,Bangalore,1,4,3,8624,26562,16117.0,17938,Deteriorated,339,60101.0,434,102126,83,38,1
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CB-Computer Science & Business Systems,56127,2024,4,COMEDK,Average,Bangalore,1,4,3,10406,56127,28325.0,45721,Deteriorated,339,60101.0,434,102126,83,38,1
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),37486,2024,4,COMEDK,Good,Bangalore,1,4,3,4818,37486,20372.0,32668,Deteriorated,339,60101.0,434,102126,83,38,1
E173,"Presidency University-Yelahanka, Bengaluru",GM,CBD- Computer Science & Technology (Big Data),47473,2024,4,COMEDK,Good,Bangalore,4,4,1,47473,47473,47473.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CD-Computer Science & Engineering (Data Science),48338,2024,4,COMEDK,Good,Bangalore,1,4,3,11078,48338,26799.0,37260,Deteriorated,339,60101.0,434,102126,83,38,1
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CE-Computer Engineering,91170,2024,4,COMEDK,Below Average,Bangalore,1,4,3,15617,91170,48294.0,75553,Deteriorated,339,60101.0,434,102126,83,38,1
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),92567,2024,4,COMEDK,Below Average,Bangalore,1,4,3,37687,92567,71878.0,54880,Deteriorated,339,60101.0,434,102126,83,38,1
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,CG-Computer Science & Design,68027,2024,4,COMEDK,Average,Bangalore,1,4,3,43601,101751,71126.0,58150,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CH-Chemical Engineering,70805,2024,4,COMEDK,Average,Bangalore,1,4,3,13046,70805,35223.0,57759,Deteriorated,339,60101.0,434,102126,83,38,1
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),24260,2024,4,COMEDK,Good,Bangalore,1,4,3,9689,24260,16145.0,14571,Deteriorated,339,60101.0,434,102126,83,38,1
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,CG-Computer Science & Design,86484,2024,4,COMEDK,Below Average,Bangalore,1,4,3,16872,86484,43415.0,69612,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CG-Computer Science & Design,9492,2024,4,COMEDK,Very Good,Bangalore,1,4,3,3436,9492,6063.0,6056,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CH-Chemical Engineering,99981,2024,4,COMEDK,Below Average,Bangalore,1,4,3,21146,99981,50993.0,78835,Deteriorated,339,60101.0,434,102126,83,38,1
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),76350,2024,4,COMEDK,Average,Bangalore,1,4,3,66560,96116,79675.0,29556,Deteriorated,339,60101.0,434,102126,83,38,1
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),87157,2024,4,COMEDK,Below Average,Bangalore,1,4,3,28806,87157,57817.0,58351,Deteriorated,339,60101.0,434,102126,83,38,1
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),66182,2024,4,COMEDK,Average,Mysuru,1,4,3,35406,66182,49972.0,30776,Deteriorated,339,60101.0,434,102126,83,38,1
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),51784,2024,4,COMEDK,Average,Bangalore,1,4,3,13282,51784,28714.0,38502,Deteriorated,339,60101.0,434,102126,83,38,1
